date,csi1000_close,csi500_close,shanghai_close,diff_1000_minus_500,ratio_1000_to_500,csi1000_base100,csi500_base100,shanghai_base100
2014-11-07,6228.17,4977.26,2418.17,1250.9099999999999,1.251325026219245,102.79764370728228,102.3973765257482,103.288512630383
2014-11-10,6246.61,5031.0,2473.67,1215.6099999999997,1.2416239316239315,103.10200093419841,103.50297177584437,105.65911207169036
2014-11-11,6023.0,4881.48,2469.67,1141.5200000000004,1.2338471119414605,99.41125692602502,100.42689061108105,105.48825805790243
2014-11-12,6120.06,4965.38,2494.48,1154.6800000000003,1.232546149539411,101.0132586854871,102.15296879275337,106.54798007842201
2014-11-13,6023.78,4921.67,2485.61,1102.1099999999997,1.2239300887706814,99.42413103866029,101.25372114888094,106.1691113028473
2014-11-14,6009.45,4909.61,2478.82,1099.8400000000001,1.2240177936740393,99.18761048216852,101.00561026841648,105.8790866144423
2014-11-17,6100.83,4958.47,2474.01,1142.3599999999997,1.2303855826494865,100.69586229320957,102.010809076003,105.67363466286233
2014-11-18,6139.52,4967.65,2456.37,1171.8700000000008,1.2359002747778127,101.33445129046474,102.19966959695354,104.9201684620576
2014-11-19,6193.56,4985.1,2450.99,1208.46,1.2424143948967925,102.22639622227321,102.5586691710916,104.69036981351285
2014-11-20,6185.92,4974.63,2452.66,1211.29,1.2434934859476987,102.10029593953789,102.34326942660876,104.7617013642693
2014-11-21,6240.77,5029.77,2486.79,1211.0,1.2407664763995172,103.00561014215992,103.47766693480199,106.21951323691472
2014-11-24,6293.02,5112.12,2532.88,1180.9000000000005,1.2310000547717974,103.86801063599766,105.17185690215256,108.18817861078603
2014-11-25,6392.44,5189.0,2567.6,1203.4399999999996,1.231921372133359,105.50896483881775,106.75351233250974,109.67119145046516
2014-11-26,6435.14,5214.21,2604.34,1220.9300000000003,1.2341543589537054,106.21373997923638,107.27215870867136,111.2404855671072
2014-11-27,6472.59,5251.39,2630.49,1221.1999999999998,1.2325479539702822,106.83186243845597,108.0370643915626,112.3574436822457
2014-11-28,6478.11,5245.27,2682.83,1232.8399999999992,1.2350384250953714,106.9229715432595,107.91115737759556,114.59306845266062
2014-12-01,6392.46,5208.14,2680.16,1184.3199999999997,1.227397881009343,105.50929494426995,107.14728034677921,114.47902339845719
2014-12-02,6457.56,5277.66,2763.54,1179.9000000000005,1.223564989029229,106.58378819113767,108.57751819171196,118.04047531586636
2014-12-03,6513.96,5339.01,2779.52,1174.9499999999998,1.2200688891760831,107.51468556630415,109.83967428760701,118.72303710094909
2014-12-04,6605.32,5451.96,2899.46,1153.3599999999997,1.211549607847453,109.022607271893,112.16339932479278,123.84609470437987
2014-12-05,6462.09,5333.89,2937.65,1128.1999999999998,1.2115154230777163,106.65855707605796,109.73434031513787,125.47732340102
2014-12-08,6457.51,5412.67,3020.26,1044.8400000000001,1.193035969309047,106.5829629275072,111.355084524341,129.00588592077503
2014-12-09,6161.37,5195.41,2856.27,965.96,1.185925653605779,101.6950914969787,106.88538552851115,122.00129849050481
2014-12-10,6366.81,5374.1,2940.01,992.71,1.1847211626132748,105.08593470184051,110.56158231376769,125.57812726915489
2014-12-11,6463.32,5454.44,2925.74,1008.8800000000001,1.1849649093215802,106.67885856136743,112.21442046770753,124.96860557496647
2014-12-12,6545.19,5493.2,2938.17,1051.9899999999998,1.1915076822252968,108.03014522989369,113.01183155616543,125.49953442281243
2014-12-15,6658.15,5583.6,2953.42,1074.5499999999993,1.1924475248943334,109.89458082384418,114.87163450757399,126.15091535037888
2014-12-16,6635.26,5606.69,3021.52,1028.5700000000006,1.1834540522126247,109.51677513381651,115.34666603576007,129.0597049351182
2014-12-17,6551.12,5557.29,3061.02,993.8299999999999,1.1788335681600204,108.12802149646706,114.3303577857647,130.7468883212739
2014-12-18,6540.88,5558.05,3057.52,982.8299999999999,1.1768300033285055,107.95900750494745,114.34599329730308,130.59739105920946
2014-12-19,6438.04,5524.12,3108.6,913.9200000000001,1.1654417355162452,106.26160526980344,113.64794999927996,132.77919681528118
2014-12-22,6120.58,5305.21,3127.45,815.3699999999999,1.1536923137821122,101.02184142724393,109.1443054849786,133.58434635525674
2014-12-23,6023.37,5193.72,3032.61,829.6499999999996,1.1597409948938333,99.41736387689048,106.85061708837975,129.5333976883452
2014-12-24,6154.88,5262.37,2972.53,892.5100000000002,1.1696022894627327,101.58797227774411,108.26295638720933,126.96717040125067
2014-12-25,6222.51,5364.56,3072.54,857.9499999999998,1.1599292393038758,102.70422386431346,110.36531549787792,131.2389478809831
2014-12-26,6233.94,5422.75,3157.6,811.1899999999996,1.1495901525978516,102.89287913023814,111.56246078263965,134.8721584841832
2014-12-29,6098.98,5367.64,3168.02,731.3399999999992,1.1362498230134657,100.66532753888228,110.42868046569139,135.31723319010072
2014-12-30,5982.64,5275.09,3165.81,707.5500000000002,1.1341304129408218,98.74510412351226,108.5246454750624,135.2228363474829
2014-12-31,6027.52,5322.71,3234.68,704.8100000000004,1.1324156303837707,99.48586075821922,109.50433371119155,138.1645153298764
2015-01-05,6049.79,5417.02,3350.52,632.7699999999995,1.1168114572218673,99.8534331792291,111.4445772548568,143.11244756917455
2015-01-06,6172.39,5479.86,3351.45,692.5300000000007,1.1263773162088084,101.87697960113357,112.73738718258369,143.1521711273802
2015-01-07,6166.77,5488.24,3373.95,678.5300000000007,1.1236334416862237,101.78421996906913,112.90978927033595,144.11322495493727
2015-01-08,6164.11,5444.04,3293.46,720.0699999999997,1.1322675806937494,101.74031594392827,112.00046083612956,140.67521506248988
2015-01-09,6128.01,5409.06,3285.41,718.9499999999998,1.1329158855697663,101.1444756027313,111.28081584453366,140.33137135974167
2015-01-12,6062.28,5332.22,3229.32,730.0599999999995,1.1369148309709651,100.0595840341197,109.6999833358364,137.9355709514006
2015-01-13,6167.12,5405.09,3235.3,762.0299999999997,1.140983776403353,101.78999681448238,111.19914086978706,138.19099770201353
2015-01-14,6139.29,5379.74,3222.44,759.5500000000002,1.141187120567165,101.3306550777646,110.67761426781576,137.64170204768538
2015-01-15,6168.66,5449.04,3336.46,719.6199999999999,1.1320636295567659,101.81541493430075,112.10332604361896,142.51189571070998
2015-01-16,6252.08,5520.12,3376.5,731.96,1.1325985666978253,103.19228477537148,113.56565783328843,144.22214438872706
2015-01-19,6109.29,5281.9,3116.35,827.3900000000003,1.1566462825877053,100.83549689948454,108.66474788766295,133.11022646699527
2015-01-20,6336.63,5472.51,3173.05,864.1199999999999,1.1579019499279124,104.58780557449077,112.58617532757427,135.53208211243904
2015-01-21,6465.73,5611.69,3323.61,854.04,1.1521894473857253,106.71863626835591,115.44953124324948,141.9630271914163
2015-01-22,6568.64,5690.16,3343.34,878.4800000000005,1.1543858169190322,108.4171938725826,117.06389780958828,142.80576461442521
2015-01-23,6502.07,5633.29,3351.76,868.7799999999997,1.1542224881019794,107.31843787497917,115.89390893960373,143.1654123134488
2015-01-26,6642.61,5758.98,3383.18,883.6300000000001,1.153435156920149,109.63808888749512,118.47973452547251,144.50747059175288
2015-01-27,6693.81,5773.82,3352.96,919.9900000000007,1.1593381851183446,110.48315884509307,118.78503846130108,143.21666851758516
2015-01-28,6666.26,5739.92,3305.74,926.3400000000001,1.1613855245369273,110.02843858470588,118.0876123545229,141.19973688481878
2015-01-29,6625.01,5701.21,3262.3,923.8000000000002,1.162035778369855,109.34759608957081,117.29122991813988,139.344262295082
2015-01-30,6546.6,5632.73,3210.36,913.8700000000008,1.1622428200890156,108.05341766427286,115.8823880363649,137.12572292604585
2015-02-02,6535.9,5609.39,3128.3,926.5099999999993,1.1651712574807598,107.87681124735296,115.40221324780435,133.62065283318668
2015-02-03,6654.55,5707.48,3204.91,947.0700000000006,1.1659348784402224,109.83516184245057,117.42022288833158,136.89293433225978
2015-02-04,6653.34,5683.52,3174.13,969.8199999999997,1.1706372107426384,109.81519046259326,116.92729281404235,135.57821269616176
2015-02-05,6654.08,5654.22,3136.53,999.8599999999997,1.1768342936779963,109.8274043643242,116.32450269815439,133.97218496655535
2015-02-06,6526.95,5534.79,3075.91,992.1599999999999,1.179258833668486,107.72908905749941,113.86746435206237,131.3828923875994
2015-02-09,6474.82,5504.97,3095.12,969.8499999999995,1.176177163544942,106.86866919637477,113.25397625459553,132.2034187888159
2015-02-10,6555.82,5580.7,3141.59,975.1199999999999,1.1747307685415809,108.20559627773092,114.81197268723011,134.18831529399705
2015-02-11,6645.51,5641.79,3157.7,1003.7200000000003,1.1779080752739823,109.68595417806219,116.06877979233572,134.8764298345279
2015-02-12,6703.82,5681.34,3173.42,1022.4799999999996,1.1799716264120788,110.6483766239125,116.88244358357696,135.5478861087144
2015-02-13,6815.85,5769.27,3203.83,1046.58,1.181405966439428,112.49746231433633,118.69143112248575,136.84680374853707
2015-02-16,6965.3,5869.71,3222.36,1095.5900000000001,1.1866514700044806,114.96417530580143,120.757787410533,137.63828496740962
2015-02-17,7020.05,5911.1,3246.91,1108.9499999999998,1.187604675948639,115.86783898116254,121.60930559813035,138.68690147703296
2015-02-25,7004.67,5906.54,3228.84,1098.13,1.1859176438320913,115.61398788843096,121.5154925289,137.91506846974605
2015-02-26,7045.27,5969.56,3298.36,1075.71,1.1801992106620924,116.28410195636998,122.81200560409653,140.88451122938005
2015-02-27,7141.89,6018.46,3310.3,1123.4300000000003,1.1866640303333411,117.87884139588391,123.81802733334295,141.39451046053702
2015-03-02,7317.68,6139.79,3336.28,1177.8900000000003,1.1918453236999964,120.78030326787892,126.31415445828095,142.50420728008953
2015-03-03,7282.11,6118.66,3263.05,1163.4499999999998,1.1901478428283316,120.19321072116486,125.87944609143071,139.37629742266722
2015-03-04,7411.03,6210.42,3279.53,1200.6099999999997,1.193321868730295,122.32107046596035,127.76722837927639,140.08021595947343
2015-03-05,7450.91,6208.99,3248.48,1241.92,1.2000196489284087,122.97930073762062,127.7378089299344,138.75396167744472
2015-03-06,7338.4,6133.03,3241.19,1205.37,1.196537437449352,121.12229251634434,126.17508069775528,138.44258023731624
2015-03-09,7450.82,6212.24,3302.41,1238.58,1.1993773582475886,122.97781526308577,127.8046713148025,141.05750091834034
2015-03-10,7566.48,6276.49,3286.07,1289.9899999999998,1.2055272931208367,124.88681509308148,129.12648923104143,140.3595622720167
2015-03-11,7566.31,6262.89,3290.9,1303.42,1.2081179774832385,124.8840091967379,128.84669586667025,140.5658684936656
2015-03-12,7514.45,6260.14,3349.32,1254.3099999999995,1.2003645285888174,124.02804575921778,128.79012000255108,143.06119136503816
2015-03-13,7649.35,6329.58,3372.91,1319.7700000000004,1.208508305448387,126.25460703421709,130.218712004164,144.0688029113524
2015-03-16,7903.36,6516.77,3449.3,1386.5899999999992,1.2127725851917437,130.44711132971426,134.06977964215255,147.3316874396672
2015-03-17,7993.24,6618.05,3502.85,1375.1899999999996,1.2077938365530632,131.9306052318413,136.15341728505803,149.61899554925296
2015-03-18,8150.95,6728.07,3577.3,1422.88,1.2114841254624282,134.53365177505952,138.416863310655,152.7990158808806
2015-03-19,8216.62,6782.46,3582.27,1434.1600000000008,1.2114513023298332,135.61755302731459,139.5358310377248,153.01130199301207
2015-03-20,8318.83,6850.9,3617.32,1467.9300000000003,1.2142681983389045,137.30455694071472,140.94384999783983,154.50841028882874
2015-03-23,8560.44,7017.15,3687.73,1543.2900000000009,1.21993116863684,141.29239585585617,144.36411814686272,157.51586806653057
2015-03-24,8655.38,7046.12,3691.41,1609.2599999999993,1.2283895250151855,142.8594064373864,144.96011915905638,157.67305375921546
2015-03-25,8784.91,7124.87,3660.73,1660.04,1.2329923212634055,144.9973343984736,146.58024617701457,156.36260347346212
2015-03-26,8611.86,7074.44,3682.09,1537.420000000001,1.2173203815425675,142.14109697342815,145.5427476942764,157.2749639070896
2015-03-27,8710.29,7155.95,3691.1,1554.340000000001,1.217209455068859,143.76571095636504,147.21965630676874,157.65981257314687
2015-03-30,8719.22,7245.5,3786.57,1473.7199999999993,1.2033979711545095,143.91310304076637,149.0619721729041,161.73767074723006
2015-03-31,8780.74,7253.1,3747.9,1527.6399999999994,1.2106189077773641,144.92850741169266,149.21832728828798,160.08593956893534
2015-04-01,9008.2,7425.73,3810.29,1582.4700000000012,1.2131063208600368,148.682796719412,152.76985144206733,162.7508350489924
2015-04-02,9238.05,7560.65,3825.78,1677.3999999999996,1.2218592316798158,152.47653362866765,155.5455662009616,163.4124672173861
2015-04-03,9419.2,7679.01,3863.93,1740.1900000000005,1.226616451860331,155.46646376184873,157.98059139265092,165.0419873738884
2015-04-07,9600.72,7863.28,3961.38,1737.4399999999996,1.2209561404401217,158.46250084589522,161.77158574946563,169.2044182847966
2015-04-08,9455.59,7808.0,3994.81,1647.5900000000001,1.2110130635245901,156.06709063210243,160.63430801546272,170.6323307050291
2015-04-09,9369.66,7746.15,3957.53,1623.5100000000002,1.2095892798357895,154.64879255678227,159.36186539881868,169.0399712965257
2015-04-10,9600.4,7952.19,4034.31,1648.21,1.207264916959982,158.45721915866022,163.60073486904233,172.3195140911848
2015-04-13,9813.6,8122.89,4121.71,1690.71,1.2081414373455752,161.97614327897048,167.1125530527308,176.05267429245083
2015-04-14,9830.06,8119.96,4135.56,1710.0999999999995,1.210604485736383,162.2478200661201,167.05227404114197,176.6442563151915
2015-04-15,9441.19,7802.75,4084.16,1638.4400000000005,1.2099823780077537,155.829414706528,160.52629954759882,174.44878223801675
2015-04-16,9541.77,7912.09,4194.82,1629.6800000000003,1.2059733900903555,157.48951502557495,162.77575590497725,179.17545852945952
2015-04-17,9567.7,7980.76,4287.3,1586.9400000000005,1.1988457239661385,157.91749674433498,164.1885066646368,183.12560332823622
2015-04-20,9353.61,7839.9,4217.08,1513.710000000001,1.1930777178280336,154.38388293140244,161.29058803924514,180.12626111618928
2015-04-21,9716.35,8112.69,4293.62,1603.6600000000008,1.1976730283050383,160.37100551771263,166.90270802945238,183.3955526700211
2015-04-22,9995.26,8323.43,4398.49,1671.83,1.2008583000037245,164.97449110118228,171.23827079471604,187.87491777650587
2015-04-23,10105.27,8410.7,4414.51,1694.5699999999997,1.201477879367948,166.79023614093524,173.03368012623622,188.5591881017265
2015-04-24,10123.91,8419.1,4393.69,1704.8099999999995,1.2024931405969759,167.09789442237323,173.20649367481843,187.66989295996035
2015-04-27,10174.9,8513.02,4527.4,1661.8799999999992,1.1952162687271966,167.9394982727232,175.1387137322995,193.38111550585603
2015-04-28,9847.89,8266.48,4476.21,1581.4099999999999,1.191303916540051,162.54210907674457,170.06663608141164,191.19461126440513
2015-04-29,10107.4,8428.25,4476.62,1679.1499999999996,1.199228784148548,166.8253923715931,173.39473700452405,191.2121238008184
2015-04-30,10180.49,8469.67,4441.65,1710.8199999999997,1.2019937022339713,168.03176274660942,174.24687238336628,189.7184325852775
2015-05-04,10270.13,8510.48,4480.46,1759.6499999999996,1.2067627207866065,169.51129538331017,175.08645820689486,191.3761436540548
2015-05-05,10007.27,8199.34,4298.71,1807.9300000000003,1.2204970156134518,165.17271942522038,168.68536207524386,183.61296440256623
2015-05-06,9973.99,8083.0,4229.27,1890.9899999999998,1.2339465544970927,164.6234239527817,166.29189442738027,180.646938723208
2015-05-07,9806.51,7903.48,4112.21,1903.0300000000007,1.2407838066269543,161.85912089617028,162.59862201768047,175.6468960097045
2015-05-08,10274.38,8201.29,4205.92,2073.0899999999983,1.2527760876642575,169.58144279189986,168.72547950616473,179.649578417721
2015-05-11,10771.62,8558.22,4333.58,2213.4000000000015,1.2586285465902958,177.78852454416565,176.06861520800373,185.10238426776243
2015-05-12,11051.43,8745.68,4401.22,2305.75,1.2636444507459683,182.40686487298368,179.92523756719672,187.99152564091614
2015-05-13,11137.3,8824.93,4375.76,2312.369999999999,1.2620270075796634,183.82417263194725,181.55565110590385,186.90403984315606
2015-05-14,11211.1,8813.39,4378.31,2397.710000000001,1.272053091943055,185.04226175051622,181.31823820701828,187.01295927694582
2015-05-15,11217.93,8742.89,4308.69,2475.040000000001,1.2830917465506257,185.15499276243796,179.86783878141762,184.03924516696708
2015-05-18,11542.28,8903.6,4283.49,2638.6800000000003,1.2963610225077498,190.5084779332758,183.17413228054224,182.9628648801032
2015-05-19,11831.36,9124.83,4417.55,2706.5300000000007,1.2966115533111302,195.2798221391824,187.72550625111867,188.68903715220534
2015-05-20,12132.37,9277.33,4446.29,2855.040000000001,1.3077437150559483,200.24807424731833,190.8628950795457,189.9166232412715
2015-05-21,12586.06,9619.22,4529.42,2966.84,1.3084283341060918,207.7363513774475,197.89661223725653,193.46739678281895
2015-05-22,12687.29,9778.17,4657.6,2909.120000000001,1.297511702087405,209.40718012369052,201.16669718334492,198.94241365465282
2015-05-25,12877.87,10040.09,4813.8,2837.7800000000007,1.2826448766893523,212.5527549775776,206.5551882124702,205.61426289307104
2015-05-26,13401.31,10373.58,4910.9,3027.7299999999996,1.2918693450091483,221.1922748722079,213.41609182159883,209.76174407777273
2015-05-27,13582.55,10497.34,4941.71,3085.209999999999,1.2939039794843263,224.1836904799238,215.9622114373767,211.0777471189742
2015-05-28,12818.99,9868.43,4620.27,2950.5599999999995,1.2989898089159064,211.58092452633994,203.02361990894374,197.34791857097707
2015-05-29,13027.21,9966.85,4611.74,3060.3599999999988,1.307053883624214,215.01765238905568,205.04841865316527,196.98357238657428
2015-06-01,13691.17,10488.31,4828.74,3202.8600000000006,1.3053742690671806,225.9764931907498,215.77643687265083,206.2524026345689
2015-06-02,14276.32,10886.4,4910.53,3389.92,1.3113903586125808,235.63455345810218,223.9663589625427,209.7459400814974
2015-06-03,14356.6,10979.99,4909.98,3376.6100000000006,1.307523959493588,236.9595967431796,225.8917899163295,209.72244765460152
2015-06-04,14308.65,10965.41,4947.1,3343.24,1.3048896484490775,236.168168921562,225.59183497129033,211.30797290255344
2015-06-05,14465.75,11144.52,5023.1,3321.2299999999996,1.2980146296116835,238.76114724848853,229.276672433976,214.5541991645239
2015-06-08,14099.73,11030.92,5131.88,3068.8099999999995,1.278200730310799,232.71988736801973,226.9395749198166,219.20057406948638
2015-06-09,14106.23,11013.74,5113.53,3092.49,1.2807847288931824,232.82717163998038,226.586130066883,218.41678128123428
2015-06-10,14461.81,11208.06,5106.04,3253.75,1.2903044773136476,238.69611647440775,230.5838834907514,218.0968571404164
2015-06-11,14768.88,11366.29,5121.59,3402.5899999999983,1.2993580139165901,243.76439053455624,233.8391558469613,218.7610521190169
2015-06-12,15006.34,11545.89,5166.35,3460.4500000000007,1.299712711622924,247.68373256836895,237.53407409998087,220.67290853330377
2015-06-15,14707.78,11332.89,5062.99,3374.8900000000012,1.2977960608459096,242.7559183781259,233.15201626093202,216.25804081702393
2015-06-16,14102.22,10879.84,4887.43,3222.379999999999,1.296178987926293,232.76098549681694,223.83139981031655,208.75925815187216
2015-06-17,14407.31,11100.55,4967.9,3306.76,1.2978915459143916,237.79657911719897,228.37207579931408,212.1964137742506
2015-06-18,13934.22,10731.38,4785.36,3202.84,1.2984555574399566,229.98809969844865,220.777126069541,204.39949085503892
2015-06-19,13024.72,9987.41,4478.36,3037.3099999999995,1.304113879374132,214.9765542602584,205.47140038636172,191.28644529681614
2015-06-23,13047.02,10046.89,4576.49,3000.130000000001,1.298612804559421,215.34462183944663,206.69508489465574,195.47792139006825
2015-06-24,13313.8,10267.63,4690.15,3046.17,1.2966770325771382,219.74789846616497,211.2363780748982,200.33273819185194
2015-06-25,12760.48,9906.1,4527.78,2854.379999999999,1.288143669052402,210.61520102596774,203.79860638216897,193.39734663716587
2015-06-26,11730.75,9078.06,4192.87,2652.6900000000005,1.2922089080706671,193.61922666195716,186.76330510026273,179.0921671977379
2015-06-29,10906.04,8484.64,4053.03,2421.4000000000015,1.285386298063324,180.00716328831246,174.5548508145896,173.11911087571227
2015-06-30,11381.47,8906.02,4277.22,2475.449999999999,1.2779524411577785,187.8542650449686,183.22391904096713,182.69505121349064
2015-07-01,10734.01,8411.91,4053.7,2322.1000000000004,1.2760490780334075,177.16776124132855,173.05857350644865,173.14772892302173
2015-07-02,10002.36,7835.1,3912.77,2167.26,1.2766091051805337,165.09167853670857,161.1918374400553,167.1281148822389
2015-07-03,9358.73,7355.49,3686.92,2003.2399999999998,1.2723462339014804,154.46838992716224,151.32480100725613,157.48127012873852
2015-07-06,8858.91,7236.0,3775.91,1622.9099999999999,1.2242827529021558,146.21872457156437,148.86652827867422,161.28234480048522
2015-07-07,8356.13,6763.53,3727.12,1592.5999999999995,1.2354687566995342,137.9202036090429,139.1463833621699,159.1983529673071
2015-07-08,8114.6,6602.37,3507.19,1512.2300000000005,1.2290435101334825,133.93368511571023,135.83083199437124,149.80437215421284
2015-07-09,8348.88,6896.35,3709.33,1452.5299999999988,1.2106230107230636,137.8005403826252,141.8788947339186,158.43847974098531
2015-07-10,8620.27,7244.78,3877.8,1375.4900000000007,1.1898594574300394,142.27990631607267,149.0471595830256,165.634423666698
2015-07-13,9032.56,7695.64,3970.39,1336.9199999999992,1.1737243426147792,149.0848651601754,158.3227210727607,169.58926695085387
2015-07-14,9338.17,7859.06,3924.49,1479.1099999999997,1.188204441752576,154.1290415223143,161.68476751434457,167.62871714263747
2015-07-15,8942.91,7405.29,3805.7,1537.62,1.2076380533375466,147.6051674707485,152.34933847385065,162.55478006817074
2015-07-16,9041.23,7578.76,3823.18,1462.4699999999993,1.192969562303068,149.22796587369837,155.91814398248823,163.30141210842396
2015-07-17,9541.26,7994.7,3957.35,1546.5600000000004,1.1934481594056063,157.48109733654417,164.47529486311728,169.03228286590524
2015-07-20,9839.92,8116.5,3992.11,1723.42,1.212335366229286,162.41056205404817,166.9810913175593,170.51700424572226
2015-07-21,10062.89,8220.46,4017.68,1842.4300000000003,1.2241273602693767,166.0907426877516,169.1198647116791,171.60918852886152
2015-07-22,10228.86,8320.24,4026.04,1908.6200000000008,1.2293948251492746,168.83012278272295,171.1726427923378,171.96627341767828
2015-07-23,10553.22,8551.99,4123.92,2001.2299999999996,1.2340075233951395,174.18377300628686,175.94044515947195,176.14707113506867
2015-07-24,10449.75,8425.07,4070.91,2024.6800000000003,1.2403161041985409,172.47597244939897,173.32931473256076,173.88282831734426
2015-07-27,9719.55,7794.18,3725.56,1925.369999999999,1.2470266275605644,160.4238223900625,160.34998858196198,159.1317199019298
2015-07-28,9284.54,7649.82,3663.0,1634.7200000000012,1.2136939169810532,153.24386375227567,157.38006431132774,156.45956312628675
2015-07-29,9727.23,8022.8,3789.17,1704.4299999999994,1.2124482724235928,160.5505828837022,165.05339732920777,161.84872585619217
2015-07-30,9460.73,7800.58,3705.77,1660.1499999999996,1.2128239182214655,156.15192773331438,160.48165604754843,158.28641966871407
2015-07-31,9223.64,7727.06,3663.73,1496.579999999999,1.1936803907307565,152.23869265036717,158.96912603662415,156.49074398380304
2015-08-03,8723.59,7540.21,3622.91,1183.38,1.1569425785223488,143.98523108206916,155.12505323274488,154.74717877309735
2015-08-04,9265.22,7942.1,3756.54,1323.119999999999,1.1665957366439605,152.9249818854633,163.3931528803287,160.45498423871726
2015-08-05,9240.89,7839.34,3694.57,1401.5499999999993,1.178784183362375,152.5234086028782,161.27906713600632,157.8080284301079
2015-08-06,9229.35,7792.03,3661.54,1437.3200000000006,1.1844602754352846,152.33293775696646,160.30575654274153,156.39720141125417
2015-08-07,9585.14,8013.32,3744.21,1571.8199999999997,1.1961509087369528,158.20534869864179,164.85836489580782,159.92832674121598
2015-08-10,10077.94,8394.09,3928.42,1683.8500000000004,1.2005994693885818,166.3391470405221,172.69196190695638,167.79658121118413
2015-08-11,10153.71,8435.33,3927.91,1718.3799999999992,1.2037122436229524,167.5897515461314,173.54039413832902,167.77479732442615
2015-08-12,10005.93,8336.34,3886.32,1669.5900000000001,1.2002785395029474,165.15060235992388,171.50386876045368,165.99834271606628
2015-08-13,10308.79,8534.43,3954.56,1774.3600000000006,1.207906093318476,170.1493892223871,175.57918255076913,168.91311219128818
2015-08-14,10377.98,8625.24,3965.33,1752.7399999999998,1.2032105773288626,171.291389034227,177.44742044919178,169.37313662341214
2015-08-17,10563.13,8820.46,3993.67,1742.67,1.1975713284794671,174.34734025784536,181.4636896104083,170.58363731109955
2015-08-18,9806.7,8161.27,3748.16,1645.4300000000003,1.201614454613069,161.86225689796606,167.90214638541948,160.09704507983153
2015-08-19,10057.84,8340.98,3794.11,1716.8600000000006,1.2058343264220752,166.00739106107446,171.59932767300384,162.05973056322028
2015-08-20,9739.92,8049.51,3664.29,1690.4099999999999,1.2100016025820204,160.76003479311467,165.6029032676162,156.51466354573336
2015-08-21,9208.15,7612.9,3507.74,1595.25,1.209545639637983,151.98302597764854,156.62050761922592,149.82786458110868
2015-08-24,8506.72,7006.19,3209.91,1500.5299999999997,1.214172039296679,140.40573261128267,144.13863761204593,137.10650184949472
2015-08-25,7882.11,6481.41,2964.97,1400.6999999999998,1.2161103833887996,130.0963742867659,133.34231689478742,126.6442563151915
2015-08-26,7543.78,6238.53,2927.29,1305.25,1.209223967825754,124.51214540484958,128.34553657578184,125.0348115053093
2015-08-27,7793.54,6456.06,3083.59,1337.4799999999996,1.2071666000625767,128.63450229175712,132.82079029281613,131.71093209407223
2015-08-28,8270.96,6842.89,3232.35,1428.0699999999988,1.2086939874818972,136.51444954090584,140.7790599354418,138.06499286684493
2015-08-31,7950.46,6581.31,3205.99,1369.1499999999996,1.2080360900793305,131.22450966961395,135.39756374042585,136.93906491598253
2015-09-01,7441.34,6169.21,3166.62,1272.13,1.2062063051833216,122.8213452787493,126.91941333914866,135.25743428527494
2015-09-02,7129.97,6122.55,3160.17,1007.4200000000001,1.1645425517145633,117.68209854638066,125.95947522285749,134.98193218804192
2015-09-07,7291.47,6143.56,3080.42,1147.9099999999999,1.186847690915365,120.34770007278826,126.391714824728,131.5755302881453
2015-09-08,7651.5,6374.86,3170.45,1276.6400000000003,1.2002616528049244,126.29009337032716,131.1502593231881,135.4210270034769
