date,csi1000_close,csi500_close,shanghai_close,diff_1000_minus_500,ratio_1000_to_500,csi1000_base100,csi500_base100,shanghai_base100
2015-05-15,11217.93,8742.885,4308.691,2475.045,1.2830924803425872,185.15505388313076,179.86766190771266,184.03897344249745
2015-05-18,11542.28,8903.595,4283.491,2638.6850000000013,1.2963617505063967,190.50854082118383,183.17395404642755,182.96259499466936
2015-05-19,11831.36,9124.833,4417.552,2706.527,1.296611127020078,195.27988660213765,187.72549072855696,188.68880019682345
2015-05-20,12132.37,9277.331,4446.288,2855.0390000000007,1.3077435740947478,200.24814035032125,190.8628371200058,189.91621333479125
2015-05-21,12586.05,9619.223,4529.422,2966.8269999999993,1.3084268864543425,207.7362548995918,197.89659252968482,193.4671516634318
2015-05-22,12687.29,9778.171,4657.596,2909.1190000000006,1.2975115693926809,209.40724925016525,201.1666349841958,198.94190290041274
2015-05-25,12877.87,10040.09,4813.798,2837.7800000000007,1.2826448766893523,212.55282514242407,206.55510322313594,205.61382616658918
2015-05-26,13401.31,10373.58,4910.897,3027.7299999999996,1.2918693450091483,221.19234788900798,213.41600400927268,209.76125755173447
2015-05-27,13582.55,10497.34,4941.714,3085.209999999999,1.2939039794843263,224.18376448420676,215.96212257742252,211.07755733850902
2015-05-28,12818.99,9868.424,4620.266,2950.565999999999,1.2989905987014745,211.58099437037978,203.02341293451275,197.34741054099118
2015-05-29,13027.21,9966.845,4611.744,3060.365,1.3070545393251325,215.01772336757847,205.04823141864227,196.98340668653123
2015-06-01,13691.17,10488.31,4828.738,3202.8600000000006,1.3053742690671806,225.97656778684689,215.77634808913552,206.25196481780156
2015-06-02,14276.32,10886.4,4910.527,3389.92,1.3113903586125808,235.6346312423787,223.9662668091966,209.7454535824608
2015-06-03,14356.6,10979.99,4909.978,3376.6100000000006,1.307523959493588,236.95967496486028,225.89169697074433,209.72200390913315
2015-06-04,14308.65,10965.41,4947.102,3343.24,1.3048896484490775,236.16824688198795,225.59174214912488,211.30769730187802
2015-06-05,14465.75,11144.52,5023.096,3321.2299999999996,1.2980146296116835,238.76122606487104,229.27657809564485,214.55366173696726
2015-06-08,14099.73,11030.92,5131.881,3068.8099999999995,1.278200730310799,232.71996419014874,226.93948154310917,219.2002422705776
2015-06-09,14106.23,11013.74,5113.534,3092.49,1.2807847288931824,232.82724849752455,226.58603683560418,218.41657896175607
2015-06-10,14461.81,11208.06,5106.036,3253.75,1.2903044773136476,238.69619526932323,230.58378861455435,218.09631366009677
2015-06-11,14768.88,11366.29,5121.593,3402.5899999999983,1.2993580139165901,243.7644710025372,233.8390596313477,218.76080649790873
2015-06-12,15006.34,11545.89,5166.35,3460.4500000000007,1.299712711622924,247.68381433014653,237.53397636405379,220.67253150542632
2015-06-15,14707.78,11332.89,5062.993,3374.8900000000012,1.2977960608459096,242.7559985132046,233.15192032804936,216.25779947240372
2015-06-16,14102.22,10879.84,4887.432,3222.379999999999,1.296178987926293,232.7610623325127,223.83130771250092,208.75898690577074
2015-06-17,14407.31,11100.55,4967.898,3306.76,1.2978915459143916,237.79665761517217,228.3719818331889,212.19596580191902
2015-06-18,13934.21,10731.38,4785.356,3202.83,1.2984546255933533,229.9880105660188,220.77703522843882,204.3989707771794
2015-06-19,13024.72,9987.407,4478.364,3037.313,1.3041142711015983,214.9766252252145,205.47125412386444,191.28628933052673
2015-06-23,13047.02,10046.88,4576.492,3000.1400000000012,1.2986140971127356,215.34469292590387,206.6947941174292,195.47767283562504
2015-06-24,13313.79,10267.63,4690.15,3046.1600000000017,1.2966760586425496,219.7478059533878,211.23629115943854,200.3323959159126
2015-06-25,12760.48,9906.104,4527.779,2854.376,1.288143148911015,210.6152705512169,203.7986048191918,193.39697349717068
2015-06-26,11730.75,9078.065,4192.873,2652.6849999999995,1.2922081963502132,193.61929057674064,186.76333111967497,179.09198935239604
2015-06-29,10906.04,8484.643,4053.03,2421.397000000001,1.2853858435764476,180.00722270967813,174.55484071123445,173.11881509526802
2015-06-30,11381.47,8906.02,4277.222,2475.449999999999,1.2779524411577785,187.85432705670618,183.22384365153232,182.69482449905686
2015-07-01,10734.01,8411.91,4053.7,2322.1000000000004,1.2760490780334075,177.1678197253918,173.05850229965364,173.1474330936825
2015-07-02,10002.36,7835.104,3912.767,2167.2560000000003,1.2766084534423539,165.09173303438976,161.1918534080875,167.12770119734287
2015-07-03,9358.732,7355.491,3686.915,2003.241,1.2723463328280873,154.46847392859289,151.32475931608656,157.48078749897488
2015-07-06,8858.912,7235.999,3775.912,1622.9130000000005,1.224283198491321,146.21880584973462,148.86644645292108,161.28215467045732
2015-07-07,8356.126,6763.526,3727.125,1592.6000000000004,1.2354688959575229,137.9201831161569,139.14624381677493,159.1982945381482
2015-07-08,8114.604,6602.374,3507.192,1512.2300000000005,1.229043371369147,133.93379534907675,135.83085839745948,149.8042016347284
2015-07-09,8348.875,6896.352,3709.33,1452.5230000000001,1.2106219346112264,137.80050334495965,141.87887750240088,158.43820904294577
2015-07-10,8620.272,7244.784,3877.803,1375.4880000000012,1.1898590765438972,142.27998629401714,149.04718054811497,165.63426881441183
2015-07-13,9032.556,7695.635,3970.388,1336.9210000000003,1.173724585430572,149.0848483528063,158.3225530640241,169.5888917744184
2015-07-14,9338.169,7859.057,3924.487,1479.112,1.1882047680784094,154.12907589589,161.6846392683242,167.62830260244388
2015-07-15,8942.905,7405.295,3805.703,1537.6100000000006,1.2076365627567842,147.60513366964489,152.34937865325634,162.5546304775703
2015-07-16,9041.229,7578.759,3823.176,1462.4699999999993,1.1929695877649624,149.2279986294017,155.91805925527268,163.3009622481616
2015-07-17,9541.259,7994.697,3957.352,1546.562,1.1934484821626135,157.48113281665212,164.4751654689047,169.0320794948197
2015-07-20,9839.917,8116.496,3992.11,1723.4209999999994,1.2123355940790213,162.41056615084372,166.980940319277,170.51671291107405
2015-07-21,10062.89,8220.463,4017.675,1842.4269999999997,1.2241269135327293,166.0907975152294,169.11985684460694,171.6086817610235
2015-07-22,10228.86,8320.236,4026.045,1908.6239999999998,1.2293954161877139,168.8301785144854,171.17249006939696,171.96619317405208
2015-07-23,10553.22,8551.991,4123.923,2001.2289999999994,1.2340073791003754,174.18383050531898,175.94039333993317,176.146898321533
2015-07-24,10449.75,8425.074,4070.908,2024.6759999999995,1.2403155153295982,172.47602938467662,173.32932570649854,173.8824458051994
2015-07-27,9719.551,7794.181,3725.558,1925.37,1.2470265958668396,160.42389185213648,160.34994317728274,159.1313625926027
2015-07-28,9284.541,7649.82,3663.002,1634.7209999999995,1.213694047703083,153.24393084420535,157.37999955562248,156.45938123616082
2015-07-29,9727.232,8022.796,3789.168,1704.4359999999997,1.2124491262148507,160.55066889289859,165.05324712409572,161.8483639047593
2015-07-30,9460.729,7800.58,3705.766,1660.1489999999994,1.2128237900258698,156.15196277465608,160.4815900156602,158.28597837675295
2015-07-31,9223.636,7727.061,3663.726,1496.5750000000007,1.1936797185889954,152.238676884094,158.9690812001155,156.49030575982067
2015-08-03,8723.594,7540.205,3622.905,1183.3889999999992,1.1569438761943474,143.98534463350688,155.12488653972284,154.74670081463054
2015-08-04,9265.221,7942.095,3756.545,1323.1259999999993,1.1665965969936143,152.92504887212831,163.3929827853089,160.45492366255704
2015-08-05,9240.885,7839.338,3694.573,1401.5470000000005,1.1787838462890616,152.5233764253133,161.27895962994873,157.80788694950928
2015-08-06,9229.349,7792.028,3661.539,1437.321,1.1844604511174754,152.33297153763831,160.30564943716297,156.39689148738415
2015-08-07,9585.136,8013.319,3744.205,1571.817,1.196150558838354,158.20533490199497,164.85827649004307,159.92783993056503
2015-08-10,10077.94,8394.086,3928.415,1683.8540000000012,1.2006000415054123,166.3392019499996,172.6918085588755,167.79608095732758
2015-08-11,10153.71,8435.327,3927.908,1718.3829999999998,1.2037126717197804,167.58980686844038,173.54026101418467,167.77442524807958
2015-08-12,10005.93,8336.337,3886.32,1669.5930000000008,1.2002789714475315,165.15065687705618,171.50373647425943,165.99805910171946
2015-08-13,10308.79,8534.429,3954.556,1774.3610000000008,1.2079062348517986,170.1494453896467,175.57908973380964,168.91265274322734
2015-08-14,10377.98,8625.242,3965.335,1752.7379999999994,1.2032102983313395,171.2914455784671,177.44738858262502,169.37306081025667
2015-08-17,10563.13,8820.457,3993.668,1742.6729999999989,1.1975717357955489,174.34739781087197,181.4635532261396,170.58326043574533
2015-08-18,9806.701,8161.269,3748.164,1645.4319999999989,1.2016147243768094,161.86232683487526,167.90205672725838,160.09694240179329
2015-08-19,10057.84,8340.983,3794.109,1716.857,1.2058338927198389,166.00744586103747,171.59931878573022,162.05941096470843
2015-08-20,9739.916,8049.512,3664.291,1690.4039999999995,1.210000805017745,160.76002183978392,165.60287627460227,156.51443884803587
2015-08-21,9208.154,7612.902,3507.744,1595.2520000000004,1.2095458472997551,151.9831421692029,156.62048432211444,149.82777944834748
2015-08-24,8506.724,7006.189,3209.905,1500.5349999999999,1.2141727835203988,140.40584498110806,144.13855773163385,137.106054030781
2015-08-25,7882.112,6481.412,2964.967,1400.6999999999998,1.216110316702595,130.09645024285868,133.34230317573568,126.6439117984746
2015-08-26,7543.784,6238.526,2927.288,1305.2579999999998,1.2092253843295675,124.51225252811344,128.34540147451042,125.03451245181924
2015-08-27,7793.539,6456.055,3083.591,1337.4839999999995,1.2071673800796305,128.6345282494436,132.8206327771208,131.71074977447307
2015-08-28,8270.959,6842.894,3232.35,1428.0650000000005,1.2086931348052448,136.51447809980678,140.77908430252893,138.06475697766598
2015-08-31,7950.459,6581.313,3205.986,1369.1459999999997,1.208035387467516,131.2245364822763,135.3975697487539,136.93866009677154
2015-09-01,7441.338,6169.207,3166.624,1272.1309999999994,1.2062065675539821,122.82135281220228,126.9192993977039,135.25737404663622
